LAB;EXP;Date of MTT assay;Culture ID;Plate ID;Passage ID;Animal Pool ID;ID LAB;Experimental Group;Group;Exclude?;Optical Density (a.u.)
LAB52;MTT13;09/03/22;NA;B;12;NA;;triton-x 100 (1%);Positive_Control;;0,087
LAB52;MTT13;09/03/22;NA;B;12;NA;;control blank;Group1_blank;;0,077
LAB52;MTT13;09/03/22;NA;B;12;NA;;control blank;Group1_blank;;0,065
LAB52;MTT13;09/03/22;NA;B;12;NA;;control blank;Group1_blank;;0,117
LAB52;MTT13;09/03/22;NA;B;12;NA;;control blank;Group1_blank;;0,115
LAB52;MTT13;09/03/22;NA;B;12;NA;;treatment blank;Group2_blank;;0,054
LAB52;MTT13;09/03/22;NA;B;12;NA;;treatment blank;Group2_blank;;0,054
LAB52;MTT13;09/03/22;NA;B;12;NA;;treatment blank;Group2_blank;;0,083
LAB52;MTT13;09/03/22;NA;B;12;NA;;treatment blank;Group2_blank;;0,091
LAB52;MTT13;21/03/22;NA;C;16;NA;;control;;Yes;0,107
LAB52;MTT13;21/03/22;NA;C;16;NA;;control;;Yes;0,085
LAB52;MTT13;21/03/22;NA;C;16;NA;;control;;Yes;0,141
LAB52;MTT13;21/03/22;NA;C;16;NA;;control;;Yes;0,136
LAB52;MTT13;21/03/22;NA;C;16;NA;;DMSO;Group1;Yes;0,105
LAB52;MTT13;21/03/22;NA;C;16;NA;;DMSO;Group1;Yes;0,112
LAB52;MTT13;21/03/22;NA;C;16;NA;;DMSO;Group1;Yes;0,14
LAB52;MTT13;21/03/22;NA;C;16;NA;;DMSO;Group1;Yes;0,135
LAB52;MTT13;21/03/22;NA;C;16;NA;;cyclosporine(10uM);Group2;Yes;0,105
LAB52;MTT13;21/03/22;NA;C;16;NA;;cyclosporine(10uM);Group2;Yes;0,117
LAB52;MTT13;21/03/22;NA;C;16;NA;;cyclosporine(10uM);Group2;Yes;0,11
LAB52;MTT13;21/03/22;NA;C;16;NA;;cyclosporine(10uM);Group2;Yes;0,12
LAB52;MTT13;21/03/22;NA;C;16;NA;;triton-x 100 (1%);Positive_Control;Yes;0,093
LAB52;MTT13;21/03/22;NA;C;16;NA;;triton-x 100 (1%);Positive_Control;Yes;0,098
LAB52;MTT13;21/03/22;NA;C;16;NA;;triton-x 100 (1%);Positive_Control;Yes;0,111
LAB52;MTT13;21/03/22;NA;C;16;NA;;triton-x 100 (1%);Positive_Control;Yes;0,101
LAB52;MTT13;21/03/22;NA;C;16;NA;;control blank;Group1_blank;Yes;0,067
LAB52;MTT13;21/03/22;NA;C;16;NA;;control blank;Group1_blank;Yes;0,07
LAB52;MTT13;21/03/22;NA;C;16;NA;;control blank;Group1_blank;Yes;0,16
LAB52;MTT13;21/03/22;NA;C;16;NA;;control blank;Group1_blank;Yes;0,154
LAB52;MTT13;21/03/22;NA;C;16;NA;;treatment blank;Group2_blank;Yes;0,054
LAB52;MTT13;21/03/22;NA;C;16;NA;;treatment blank;Group2_blank;Yes;0,056
LAB52;MTT13;21/03/22;NA;C;16;NA;;treatment blank;Group2_blank;Yes;0,094
LAB52;MTT13;21/03/22;NA;C;16;NA;;treatment blank;Group2_blank;Yes;0,094
LAB52;MTT13;21/09/21;NA;D;9;NA;;control;;;0,263
LAB52;MTT13;21/09/21;NA;D;9;NA;;control;;;0,246
LAB52;MTT13;21/09/21;NA;D;9;NA;;control;;;0,239
LAB52;MTT13;21/09/21;NA;D;9;NA;;control;;;0,251
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO;Group1;;0,198
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO;Group1;;0,227
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO;Group1;;0,24
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO;Group1;;0,239
LAB52;MTT13;21/09/21;NA;D;9;NA;;cyclosporine(10uM);Group2;;0,26
LAB52;MTT13;21/09/21;NA;D;9;NA;;cyclosporine(10uM);Group2;;0,215
LAB52;MTT13;21/09/21;NA;D;9;NA;;cyclosporine(10uM);Group2;;0,262
LAB52;MTT13;21/09/21;NA;D;9;NA;;cyclosporine(10uM);Group2;;0,249
LAB52;MTT13;21/09/21;NA;D;9;NA;;triton-x 100 (1%);Positive_Control;;0,053
LAB52;MTT13;21/09/21;NA;D;9;NA;;triton-x 100 (1%);Positive_Control;;0,05
LAB52;MTT13;21/09/21;NA;D;9;NA;;triton-x 100 (1%);Positive_Control;;0,06
LAB52;MTT13;21/09/21;NA;D;9;NA;;triton-x 100 (1%);Positive_Control;;0,064
LAB52;MTT13;21/09/21;NA;D;9;NA;;control blank;;;0,03
LAB52;MTT13;21/09/21;NA;D;9;NA;;control blank;;;0,213
LAB52;MTT13;21/09/21;NA;D;9;NA;;control blank;;;0,21
LAB52;MTT13;21/09/21;NA;D;9;NA;;control blank;;;0,213
LAB52;MTT13;21/09/21;NA;D;9;NA;;treatment blank;;;0,202
LAB52;MTT13;21/09/21;NA;D;9;NA;;treatment blank;;;0,214
LAB52;MTT13;21/09/21;NA;D;9;NA;;treatment blank;;;0,214
LAB52;MTT13;21/09/21;NA;D;9;NA;;treatment blank;;;0,211
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO Pure;Blank_all_groups;;0,055
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO Pure;Blank_all_groups;;0,055
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO Pure;Blank_all_groups;;0,055
LAB52;MTT13;21/09/21;NA;D;9;NA;;DMSO Pure;Blank_all_groups;;0,056
LAB52;MTT13;22/09/21;NA;E;10;NA;;control;;;0,177
LAB52;MTT13;22/09/21;NA;E;10;NA;;control;;;0,202
LAB52;MTT13;22/09/21;NA;E;10;NA;;control;;;0,187
LAB52;MTT13;22/09/21;NA;E;10;NA;;control;;;0,207
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO;Group1;;0,173
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO;Group1;;0,205
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO;Group1;;0,173
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO;Group1;;0,204
LAB52;MTT13;22/09/21;NA;E;10;NA;;cyclosporine(10uM);Group2;;0,05
LAB52;MTT13;22/09/21;NA;E;10;NA;;cyclosporine(10uM);Group2;;0,139
LAB52;MTT13;22/09/21;NA;E;10;NA;;cyclosporine(10uM);Group2;;0,185
LAB52;MTT13;22/09/21;NA;E;10;NA;;cyclosporine(10uM);Group2;;0,195
LAB52;MTT13;22/09/21;NA;E;10;NA;;triton-x 100 (1%);Positive_Control;;0,054
LAB52;MTT13;22/09/21;NA;E;10;NA;;triton-x 100 (1%);Positive_Control;;0,047
LAB52;MTT13;22/09/21;NA;E;10;NA;;triton-x 100 (1%);Positive_Control;;0,053
LAB52;MTT13;22/09/21;NA;E;10;NA;;triton-x 100 (1%);Positive_Control;;0,056
LAB52;MTT13;22/09/21;NA;E;10;NA;;control blank;;;0,206
LAB52;MTT13;22/09/21;NA;E;10;NA;;control blank;;;0,211
LAB52;MTT13;22/09/21;NA;E;10;NA;;control blank;;;0,213
LAB52;MTT13;22/09/21;NA;E;10;NA;;control blank;;;0,214
LAB52;MTT13;22/09/21;NA;E;10;NA;;treatment blank;;;0,209
LAB52;MTT13;22/09/21;NA;E;10;NA;;treatment blank;;;0,215
LAB52;MTT13;22/09/21;NA;E;10;NA;;treatment blank;;;0,187
LAB52;MTT13;22/09/21;NA;E;10;NA;;treatment blank;;;0,183
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO Pure;Blank_all_groups;;0,046
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO Pure;Blank_all_groups;;0,053
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO Pure;Blank_all_groups;;0,054
LAB52;MTT13;22/09/21;NA;E;10;NA;;DMSO Pure;Blank_all_groups;;0,056
LAB52;MTT13;27/09/21;NA;F;12;NA;;control;;Yes;0,086
LAB52;MTT13;27/09/21;NA;F;12;NA;;control;;Yes;0,085
LAB52;MTT13;27/09/21;NA;F;12;NA;;control;;Yes;0,081
LAB52;MTT13;27/09/21;NA;F;12;NA;;control;;Yes;0,105
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO;Group1;Yes;0,072
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO;Group1;Yes;0,087
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO;Group1;Yes;0,101
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO;Group1;Yes;0,085
LAB52;MTT13;27/09/21;NA;F;12;NA;;cyclosporine(10uM);Group2;Yes;0,077
LAB52;MTT13;27/09/21;NA;F;12;NA;;cyclosporine(10uM);Group2;Yes;0,092
LAB52;MTT13;27/09/21;NA;F;12;NA;;cyclosporine(10uM);Group2;Yes;0,079
LAB52;MTT13;27/09/21;NA;F;12;NA;;cyclosporine(10uM);Group2;Yes;0,096
LAB52;MTT13;27/09/21;NA;F;12;NA;;triton-x 100 (1%);Positive_Control;Yes;0,052
LAB52;MTT13;27/09/21;NA;F;12;NA;;triton-x 100 (1%);Positive_Control;Yes;0,055
LAB52;MTT13;27/09/21;NA;F;12;NA;;triton-x 100 (1%);Positive_Control;Yes;0,06
LAB52;MTT13;27/09/21;NA;F;12;NA;;triton-x 100 (1%);Positive_Control;Yes;0,06
LAB52;MTT13;27/09/21;NA;F;12;NA;;control blank;;Yes;0,188
LAB52;MTT13;27/09/21;NA;F;12;NA;;control blank;;Yes;0,194
LAB52;MTT13;27/09/21;NA;F;12;NA;;control blank;;Yes;0,188
LAB52;MTT13;27/09/21;NA;F;12;NA;;control blank;;Yes;0,194
LAB52;MTT13;27/09/21;NA;F;12;NA;;treatment blank;;Yes;0,193
LAB52;MTT13;27/09/21;NA;F;12;NA;;treatment blank;;Yes;0,201
LAB52;MTT13;27/09/21;NA;F;12;NA;;treatment blank;;Yes;0,195
LAB52;MTT13;27/09/21;NA;F;12;NA;;treatment blank;;Yes;0,199
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO Pure;Blank_all_groups;Yes;0,057
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO Pure;Blank_all_groups;Yes;0,057
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO Pure;Blank_all_groups;Yes;0,065
LAB52;MTT13;27/09/21;NA;F;12;NA;;DMSO Pure;Blank_all_groups;Yes;0,068
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control;;;0,371
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control;;;0,375
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control;;;0,438
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control;;;0,382
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control DMSO;Group1;;0,455
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control DMSO;Group1;;0,393
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control DMSO;Group1;;0,539
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control DMSO;Group1;;0,481
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Triton 1%;Positive_Control;;0,107
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Triton 1%;Positive_Control;;0,07
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Triton 1%;Positive_Control;;0,108
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Triton 1%;Positive_Control;;0,151
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;?-Bisabolol 31.25?M;Group2;;0,123
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;?-Bisabolol 31.25?M;Group2;;0,159
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;?-Bisabolol 31.25?M;Group2;;0,133
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;?-Bisabolol 31.25?M;Group2;;0,224
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control Blank;;;0,336
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control Blank;;;0,328
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control Blank;;;0,341
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Control Blank;;;0,329
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Treatment blank;;;0,34
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Treatment blank;;;0,322
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Treatment blank;;;0,346
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;Treatment blank;;;0,335
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;DMSO Pure;Blank_all_groups;;0,072
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;DMSO Pure;Blank_all_groups;;0,066
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;DMSO Pure;Blank_all_groups;;0,098
LAB52;MTT33;10/02/22;NA;Exp.1;6;NA;;DMSO Pure;Blank_all_groups;;0,066
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control;;;0,381
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control;;;0,358
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control;;;0,408
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control;;;0,363
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control DMSO;Group1;;0,346
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control DMSO;Group1;;0,268
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control DMSO;Group1;;0,362
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control DMSO;Group1;;0,456
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Triton 1%;Positive_Control;;0,129
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Triton 1%;Positive_Control;;0,095
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Triton 1%;Positive_Control;;0,137
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Triton 1%;Positive_Control;;0,191
LAB52;MTT33;08/03/22;NA;Exp.2;8;NA;;?-Bisabolol 31.25?M;Group2;;0,117
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;?-Bisabolol 31.25?M;Group2;;0,085
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;?-Bisabolol 31.25?M;Group2;;0,117
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;?-Bisabolol 31.25?M;Group2;;0,164
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control Blank;;;0,364
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control Blank;;;0,36
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control Blank;;;0,383
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Control Blank;;;0,366
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Treatment blank;;;0,357
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Treatment blank;;;0,355
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Treatment blank;;;0,392
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;Treatment blank;;;0,366
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;DMSO Pure;Blank_all_groups;;0,078
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;DMSO Pure;Blank_all_groups;;0,074
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;DMSO Pure;Blank_all_groups;;0,122
LAB52;MTT33;08/03/22;NA;Exp.2;6;NA;;DMSO Pure;Blank_all_groups;;0,075
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control;;;0,343
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control;;;0,323
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control;;;0,416
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control;;;0,256
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control DMSO;Group1;;0,353
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control DMSO;Group1;;0,31
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control DMSO;Group1;;0,296
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control DMSO;Group1;;0,315
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Triton 1%;Positive_Control;;0,112
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Triton 1%;Positive_Control;;0,084
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Triton 1%;Positive_Control;;0,114
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Triton 1%;Positive_Control;;0,14
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;?-Bisabolol 31.25?M;Group2;;0,124
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;?-Bisabolol 31.25?M;Group2;;0,096
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;?-Bisabolol 31.25?M;Group2;;0,126
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;?-Bisabolol 31.25?M;Group2;;0,177
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control Blank;;;0,337
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control Blank;;;0,337
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control Blank;;;0,357
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Control Blank;;;0,334
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Treatment blank;;;0,348
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Treatment blank;;;0,337
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Treatment blank;;;0,36
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;Treatment blank;;;0,344
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;DMSO Pure;Blank_all_groups;;0,078
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;DMSO Pure;Blank_all_groups;;0,079
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;DMSO Pure;Blank_all_groups;;0,12
LAB52;MTT33;15/03/22;NA;Exp.3;8;NA;;DMSO Pure;Blank_all_groups;;0,075
LAB52;MTT33;05/05/22;NA;A;15;NA;; ?-bisabolol ;Group2;;0,067
LAB52;MTT33;05/05/22;NA;A;15;NA;; ?-bisabolol ;Group2;;0,058
LAB52;MTT33;05/05/22;NA;A;15;NA;; ?-bisabolol ;Group2;;0,061
LAB52;MTT33;05/05/22;NA;A;15;NA;; ?-bisabolol ;Group2;;0,059
LAB52;MTT33;05/05/22;NA;A;15;NA;;DMSO;Group1;;0,288
LAB52;MTT33;05/05/22;NA;A;15;NA;;DMSO;Group1;;0,317
LAB52;MTT33;05/05/22;NA;A;15;NA;;DMSO;Group1;;0,308
LAB52;MTT33;05/05/22;NA;A;15;NA;;DMSO;Group1;;0,303
LAB52;MTT33;05/05/22;NA;A;15;NA;;triton-x 100 (1%);Positive_Control;;0,063
LAB52;MTT33;05/05/22;NA;A;15;NA;;triton-x 100 (1%);Positive_Control;;0,062
LAB52;MTT33;05/05/22;NA;A;15;NA;;triton-x 100 (1%);Positive_Control;;0,062
LAB52;MTT33;05/05/22;NA;A;15;NA;;triton-x 100 (1%);Positive_Control;;0,06
LAB52;MTT33;05/05/22;NA;A;15;NA;;control blank;Group1_blank;;0,05
LAB52;MTT33;05/05/22;NA;A;15;NA;;control blank;Group1_blank;;0,048
LAB52;MTT33;05/05/22;NA;A;15;NA;;control blank;Group1_blank;;0,054
LAB52;MTT33;05/05/22;NA;A;15;NA;;control blank;Group1_blank;;0,052
LAB52;MTT33;05/05/22;NA;A;15;NA;;treatment blank;Group2_blank;;0,054
LAB52;MTT33;05/05/22;NA;A;15;NA;;treatment blank;Group2_blank;;0,048
LAB52;MTT33;05/05/22;NA;A;15;NA;;treatment blank;Group2_blank;;0,055
LAB52;MTT33;05/05/22;NA;A;15;NA;;treatment blank;Group2_blank;;0,055
LAB52;MTT33;05/05/22;NA;A;15;NA;;control;;;0,346
LAB52;MTT33;05/05/22;NA;A;15;NA;;control;;;0,518
LAB52;MTT33;05/05/22;NA;A;15;NA;;control ;;;0,31
LAB52;MTT33;05/05/22;NA;A;15;NA;;control ;;;0,375
LAB52;MTT33;12/05/22;NA;B;22;NA;; ?-bisabolol ;Group2;;0,126
LAB52;MTT33;12/05/22;NA;B;22;NA;; ?-bisabolol ;Group2;;0,108
LAB52;MTT33;12/05/22;NA;B;22;NA;; ?-bisabolol ;Group2;;0,142
LAB52;MTT33;12/05/22;NA;B;22;NA;; ?-bisabolol ;Group2;;0,145
LAB52;MTT33;12/05/22;NA;B;22;NA;;DMSO;Group1;;0,237
LAB52;MTT33;12/05/22;NA;B;22;NA;;DMSO;Group1;;0,239
LAB52;MTT33;12/05/22;NA;B;22;NA;;DMSO;Group1;;0,2
LAB52;MTT33;12/05/22;NA;B;22;NA;;DMSO;Group1;;0,237
LAB52;MTT33;12/05/22;NA;B;22;NA;;triton-x 100 (1%);Positive_Control;;0,054
LAB52;MTT33;12/05/22;NA;B;22;NA;;triton-x 100 (1%);Positive_Control;;0,056
LAB52;MTT33;12/05/22;NA;B;22;NA;;triton-x 100 (1%);Positive_Control;;0,055
LAB52;MTT33;12/05/22;NA;B;22;NA;;triton-x 100 (1%);Positive_Control;;0,06
LAB52;MTT33;12/05/22;NA;B;22;NA;;control blank;Group1_blank;;0,053
LAB52;MTT33;12/05/22;NA;B;22;NA;;control blank;Group1_blank;;0,055
LAB52;MTT33;12/05/22;NA;B;22;NA;;control blank;Group1_blank;;0,058
LAB52;MTT33;12/05/22;NA;B;22;NA;;control blank;Group1_blank;;0,06
LAB52;MTT33;12/05/22;NA;B;22;NA;;treatment blank;Group2_blank;;0,046
LAB52;MTT33;12/05/22;NA;B;22;NA;;treatment blank;Group2_blank;;0,046
LAB52;MTT33;12/05/22;NA;B;22;NA;;treatment blank;Group2_blank;;0,058
LAB52;MTT33;12/05/22;NA;B;22;NA;;treatment blank;Group2_blank;;0,056
LAB52;MTT33;12/05/22;NA;B;22;NA;;control;;;0,281
LAB52;MTT33;12/05/22;NA;B;22;NA;;control;;;0,267
LAB52;MTT33;12/05/22;NA;B;22;NA;;control ;;;0,305
LAB52;MTT33;12/05/22;NA;B;22;NA;;control ;;;0,28
LAB52;MTT33;26/05/22;NA;C;36;NA;; ?-bisabolol ;Group2;;0,243
LAB52;MTT33;26/05/22;NA;C;36;NA;; ?-bisabolol ;Group2;;0,189
LAB52;MTT33;26/05/22;NA;C;36;NA;; ?-bisabolol ;Group2;;0,183
LAB52;MTT33;26/05/22;NA;C;36;NA;; ?-bisabolol ;Group2;;0,218
LAB52;MTT33;26/05/22;NA;C;36;NA;;DMSO;Group1;;0,37
LAB52;MTT33;26/05/22;NA;C;36;NA;;DMSO;Group1;;0,288
LAB52;MTT33;26/05/22;NA;C;36;NA;;DMSO;Group1;;0,227
LAB52;MTT33;26/05/22;NA;C;36;NA;;DMSO;Group1;;0,238
LAB52;MTT33;26/05/22;NA;C;36;NA;;triton-x 100 (1%);Positive_Control;;0,054
LAB52;MTT33;26/05/22;NA;C;36;NA;;triton-x 100 (1%);Positive_Control;;0,056
LAB52;MTT33;26/05/22;NA;C;36;NA;;triton-x 100 (1%);Positive_Control;;0,053
LAB52;MTT33;26/05/22;NA;C;36;NA;;triton-x 100 (1%);Positive_Control;;0,053
LAB52;MTT33;26/05/22;NA;C;36;NA;;control blank;Group1_blank;;0,05
LAB52;MTT33;26/05/22;NA;C;36;NA;;control blank;Group1_blank;;0,048
LAB52;MTT33;26/05/22;NA;C;36;NA;;control blank;Group1_blank;;0,053
LAB52;MTT33;26/05/22;NA;C;36;NA;;control blank;Group1_blank;;0,051
LAB52;MTT33;26/05/22;NA;C;36;NA;;treatment blank;Group2_blank;;0,049
LAB52;MTT33;26/05/22;NA;C;36;NA;;treatment blank;Group2_blank;;0,047
LAB52;MTT33;26/05/22;NA;C;36;NA;;treatment blank;Group2_blank;;0,056
LAB52;MTT33;26/05/22;NA;C;36;NA;;treatment blank;Group2_blank;;0,059
LAB52;MTT33;26/05/22;NA;C;36;NA;;control;;;0,252
LAB52;MTT33;26/05/22;NA;C;36;NA;;control;;;0,213
LAB52;MTT33;26/05/22;NA;C;36;NA;;control ;;;0,271
LAB52;MTT33;26/05/22;NA;C;36;NA;;control ;;;0,32
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL apenas meio;;;0,207
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL apenas meio;;;0,221
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL apenas meio;;;0,192
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco (meio);;;0,052
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco (meio);;;0,051
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco (meio);;;0,051
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL DMSO 0,01%;Group1;;0,226
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL DMSO 0,01%;Group1;;0,176
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;CTL DMSO 0,01%;Group1;;0,175
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group1_blank;;0,05
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group1_blank;;0,049
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group1_blank;;0,047
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Ciclosporina 10 uM;Group2;;0,155
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Ciclosporina 10 uM;Group2;;0,168
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Ciclosporina 10 uM;Group2;;0,207
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group2_blank;;0,052
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group2_blank;;0,05
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;Group2_blank;;0,053
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Triton 1%;Positive_Control;;0,053
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Triton 1%;Positive_Control;;0,053
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Triton 1%;Positive_Control;;0,054
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;;;0,052
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;;;0,052
LAB54;MTT13;01/04/22;Placa 1 N=1;NA;P5;NA;;Branco;;;0,052
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Triton 1%;Positive_Control;;0,053
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Triton 1%;Positive_Control;;0,055
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Triton 1%;Positive_Control;;0,053
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Branco;;;0,052
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Branco;;;0,052
LAB54;MTT13;06/04/22;Placa 2 N=2 ;NA;P6;NA;;Branco;;;0,053
